"측정일자","권역명","측정소명","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20180828","서남권","구로구","6","4","0.008","0.022","0.3","0.003"
"20180828","서남권","영등포구","17","8","0.008","0.02","0.5","0.004"
"20180828","서남권","동작구","12","4","0.006","0.022","0.4","0.003"
"20180828","서남권","관악구","12","7","0.014","0.025","0.3","0.002"
"20180828","서남권","금천구","14","7","0.004","0.022","0.4","0.003"
"20180828","서남권","양천구","11","5","0.003","0.027","0.4","0.002"
"20180828","동남권","강남구","10","3","0.004","0.022","0.4","0.006"
"20180828","동남권","서초구","7","2","0.006","0.024","0.3","0.002"
"20180828","동남권","송파구","10","4","0.007","0.016","0.5","0.003"
"20180828","동남권","강동구","10","5","0.007","0.017","0.3","0.003"
"20180827","도심권","중구","10","6","0.02","0.026","0.4","0.002"
"20180827","도심권","종로구","8","6","0.022","0.023","0.4","0.003"
"20180827","도심권","용산구","5","4","0.022","0.018","0.3","0.002"
"20180827","서북권","은평구","10","9","0.025","0.013","0.4","0.003"
"20180827","서북권","서대문구","8","3","0.023","0.011","0.5","0.002"
"20180827","서북권","마포구","8","7","0.023","0.016","0.3","0.002"
"20180827","동북권","광진구","8","4","0.019","0.016","0.4","0.003"
"20180827","동북권","성동구","10","6","0.016","0.015","0.3","0.005"
"20180827","동북권","중랑구","4","3","0.02","0.016","0.3","0.005"
"20180827","동북권","동대문구","5","5","0.02","0.023","0.4","0.005"
"20180827","동북권","성북구","11","6","0.015","0.019","0.4","0.002"
"20180827","동북권","도봉구","11","5","0.022","0.013","0.6","0.005"
"20180827","동북권","강북구","5","4","0.029","0.009","0.3","0.002"
"20180827","동북권","노원구","12","5","0.02","0.014","0.3","0.004"
"20180827","서남권","강서구","7","5","0.018","0.026","0.4","0.002"
"20180827","서남권","구로구","6","3","0.021","0.022","0.2","0.003"
"20180827","서남권","영등포구","16","9","0.023","0.021","0.5","0.004"
"20180827","서남권","동작구","10","3","0.02","0.022","0.4","0.002"
"20180827","서남권","관악구","12","7","0.02","0.025","0.3","0.002"
"20180827","서남권","금천구","11","5","0.018","0.021","0.4","0.002"
"20180827","서남권","양천구","9","5","0.015","0.028","0.4","0.002"
"20180827","동남권","강남구","6","2","0.014","0.023","0.4","0.005"
"20180827","동남권","서초구","7","4","0.017","0.025","0.3","0.003"
"20180827","동남권","송파구","9","4","0.021","0.016","0.5","0.002"
"20180827","동남권","강동구","16","5","0.021","0.02","0.3","0.003"
"20180826","도심권","중구","19","10","0.032","0.022","0.4","0.003"
"20180826","도심권","종로구","16","10","0.032","0.02","0.4","0.003"
"20180826","도심권","용산구","13","9","0.032","0.015","0.3","0.003"
"20180826","서북권","은평구","19","16","0.036","0.013","0.4","0.003"
"20180826","서북권","서대문구","18","9","0.031","0.014","0.6","0.003"
"20180826","서북권","마포구","20","13","0.035","0.013","0.3","0.002"
"20180826","동북권","광진구","21","12","0.024","0.015","0.5","0.003"
"20180826","동북권","성동구","17","10","0.025","0.013","0.3","0.005"
"20180826","동북권","중랑구","13","9","0.029","0.014","0.4","0.005"
"20180826","동북권","동대문구","13","11","0.033","0.017","0.4","0.005"
"20180826","동북권","성북구","18","10","0.025","0.016","0.4","0.002"
"20180826","동북권","도봉구","20","10","0.033","0.012","0.6","0.005"
"20180826","동북권","강북구","16","9","0.033","0.012","0.3","0.002"
"20180826","동북권","노원구","19","10","0.029","0.011","0.3","0.005"
"20180826","서남권","강서구","15","10","0.034","0.019","0.3","0.003"
"20180826","서남권","구로구","16","10","0.036","0.014","0.2","0.003"
"20180826","서남권","영등포구","27","16","0.042","0.016","0.4","0.004"
"20180826","서남권","동작구","18","7","0.034","0.014","0.3","0.003"
"20180826","서남권","관악구","20","13","0.033","0.017","0.3","0.003"
"20180826","서남권","금천구","20","11","0.032","0.014","0.3","0.003"
"20180826","서남권","양천구","17","9","0.031","0.018","0.4","0.002"
"20180826","동남권","강남구","13","7","0.023","0.019","0.3","0.005"
"20180826","동남권","서초구","17","8","0.031","0.017","0.2","0.003"
"20180826","동남권","송파구","16","10","0.032","0.012","0.5","0.003"
"20180826","동남권","강동구","19","9","0.032","0.016","0.3","0.004"
"20180825","도심권","중구","23","11","0.04","0.02","0.4","0.003"
"20180825","도심권","종로구","22","12","0.039","0.02","0.4","0.004"
"20180825","도심권","용산구","21","13","0.04","0.017","0.4","0.004"
"20180825","서북권","은평구","28","17","0.041","0.016","0.4","0.004"
"20180825","서북권","서대문구","22","10","0.039","0.011","0.6","0.003"
"20180825","서북권","마포구","25","12","0.04","0.013","0.3","0.003"
"20180825","동북권","광진구","26","12","0.033","0.013","0.5","0.004"
"20180825","동북권","성동구","23","12","0.03","0.012","0.3","0.005"
"20180825","동북권","중랑구","20","12","0.033","0.017","0.4","0.005"
"20180825","동북권","동대문구","19","13","0.044","0.014","0.4","0.005"
"20180825","동북권","성북구","27","13","0.03","0.019","0.4","0.003"
"20180825","동북권","도봉구","27","11","0.039","0.012","0.6","0.006"
"20180825","동북권","강북구","21","11","0.041","0.014","0.4","0.003"
"20180825","동북권","노원구","25","12","0.033","0.015","0.4","0.005"
"20180825","서남권","강서구","20","11","0.039","0.016","0.3","0.004"
"20180825","서남권","구로구","21","10","0.043","0.011","0.2","0.004"
"20180825","서남권","영등포구","35","18","0.047","0.014","0.4","0.005"
"20180825","서남권","동작구","25","10","0.045","0.01","0.4","0.004"
"20180825","서남권","관악구","27","17","0.04","0.014","0.3","0.003"
"20180825","서남권","금천구","26","13","0.038","0.016","0.4","0.003"
"20180825","서남권","양천구","21","10","0.035","0.016","0.4","0.002"
"20180825","동남권","강남구","19","9","0.031","0.014","0.4","0.004"
"20180825","동남권","서초구","23","10","0.044","0.01","0.3","0.003"
"20180825","동남권","송파구","24","13","0.041","0.012","0.6","0.003"
"20180825","동남권","강동구","27","12","0.042","0.017","0.4","0.004"
"20180824","도심권","중구","7","4","0.02","0.015","0.3","0.002"
"20180824","도심권","종로구","8","5","0.018","0.017","0.4","0.003"
"20180824","도심권","용산구","5","3","0.016","0.016","0.3","0.002"
"20180824","서북권","은평구","10","10","0.024","0.009","0.3","0.003"
"20180824","서북권","서대문구","7","3","0.018","0.01","0.5","0.002"
"20180824","서북권","마포구","7","4","0.02","0.01","0.3","0.002"
"20180824","동북권","광진구","8","5","0.014","0.01","0.4","0.005"
"20180824","동북권","성동구","8","5","0.013","0.011","0.3","0.005"
"20180824","동북권","중랑구","6","2","0.015","0.014","0.3","0.005"
"20180824","동북권","동대문구","4","3","0.018","0.015","0.4","0.005"
"20180824","동북권","성북구","10","5","0.016","0.012","0.3","0.002"
"20180824","동북권","도봉구","9","3","0.024","0.007","0.5","0.005"
"20180824","동북권","강북구","4","2","0.025","0.007","0.2","0.002"
"20180824","동북권","노원구","10","3","0.019","0.008","0.3","0.004"
"20180824","서남권","강서구","6","3","0.022","0.012","0.2","0.002"
"20180824","서남권","구로구","5","3","0.023","0.012","0.2","0.003"
"20180824","서남권","영등포구","15","9","0.019","0.013","0.4","0.004"
"20180824","서남권","동작구","10","3","0.02","0.013","0.3","0.003"
"20180824","서남권","관악구","8","5","0.022","0.016","0.2","0.002"
"20180824","서남권","금천구","11","5","0.019","0.014","0.3","0.003"
"20180824","서남권","양천구","9","3","0.02","0.013","0.3","0.002"
"20180824","동남권","강남구","5","2","0.014","0.016","0.3","0.004"
"20180824","동남권","서초구","5","2","0.017","0.015","0.2","0.003"
"20180824","동남권","송파구","8","3","0.016","0.013","0.5","0.003"
"20180824","동남권","강동구","9","4","0.018","0.016","0.3","0.004"
"20180823","도심권","중구","13","7","0.011","0.02","0.3","0.003"
"20180823","도심권","종로구","12","6","0.015","0.014","0.3","0.003"
"20180823","도심권","용산구","8","5","0.017","0.009","0.2","0.002"
"20180823","서북권","은평구","14","12","0.02","0.007","0.3","0.003"
"20180823","서북권","서대문구","12","5","0.015","0.009","0.5","0.002"
"20180823","서북권","마포구","12","8","0.017","0.008","0.2","0.002"
"20180823","동북권","광진구","13","6","0.013","0.009","0.4","0.007"
"20180823","동북권","성동구","20","8","0.011","0.009","0.2","0.005"
"20180823","동북권","중랑구","9","5","0.015","0.01","0.3","0.005"
"20180823","동북권","동대문구","9","6","0.013","0.016","0.3","0.005"
"20180823","동북권","성북구","16","7","0.009","0.014","0.3","0.002"
"20180823","동북권","도봉구","14","6","0.016","0.009","0.5","0.005"
"20180823","동북권","강북구","10","6","0.016","0.009","0.2","0.002"
"20180823","동북권","노원구","15","6","0.015","0.006","0.2","0.004"
"20180823","서남권","강서구","10","6","0.013","0.016","0.2","0.002"
"20180823","서남권","구로구","11","5","0.016","0.012","0.1","0.003"
"20180823","서남권","영등포구","20","11","0.017","0.011","0.4","0.004"
"20180823","서남권","동작구","15","5","0.015","0.014","0.2","0.003"
"20180823","서남권","관악구","15","7","0.016","0.016","0.1","0.003"
"20180823","서남권","금천구","15","7","0.015","0.012","0.2","0.003"
"20180823","서남권","양천구","13","6","0.011","0.017","0.3","0.002"
"20180823","동남권","강남구","10","4","0.01","0.016","0.3","0.005"
"20180823","동남권","서초구","11","5","0.014","0.014","0.2","0.003"
"20180823","동남권","송파구","15","7","0.016","0.012","0.5","0.002"
"20180823","동남권","강동구","16","7","0.015","0.014","0.3","0.004"
"20180822","도심권","중구","21","13","0.034","0.031","0.4","0.003"
"20180822","도심권","종로구","21","13","0.033","0.026","0.4","0.003"
"20180822","도심권","용산구","19","13","0.035","0.019","0.3","0.003"
"20180822","서북권","은평구","25","20","0.036","0.017","0.3","0.003"
"20180822","서북권","서대문구","23","12","0.036","0.016","0.5","0.003"
"20180822","서북권","마포구","27","16","0.035","0.02","0.3","0.002"
"20180822","동북권","광진구","26","15","0.029","0.015","0.5","0.007"
"20180822","동북권","성동구","27","14","0.028","0.016","0.3","0.005"
"20180822","동북권","중랑구","18","13","0.029","0.017","0.4","0.005"
"20180822","동북권","동대문구","19","14","0.03","0.03","0.4","0.005"
"20180822","동북권","성북구","30","14","0.022","0.023","0.4","0.002"
"20180822","동북권","도봉구","27","14","0.034","0.013","0.6","0.005"
"20180822","동북권","강북구","22","11","0.035","0.014","0.3","0.002"
"20180822","동북권","노원구","23","12","0.027","0.015","0.3","0.005"
"20180822","서남권","강서구","24","14","0.034","0.026","0.3","0.003"
"20180822","서남권","구로구","26","15","0.041","0.023","0.2","0.003"
"20180822","서남권","영등포구","36","21","0.038","0.016","0.5","0.004"
"20180822","서남권","동작구","26","12","0.036","0.023","0.4","0.003"
"20180822","서남권","관악구","30","18","0.036","0.028","0.3","0.003"
"20180822","서남권","금천구","26","15","0.035","0.023","0.4","0.003"
"20180822","서남권","양천구","24","12","0.032","0.026","0.4","0.002"
"20180822","동남권","강남구","25","14","0.023","0.028","0.3","0.005"
"20180822","동남권","서초구","26","14","0.035","0.025","0.3","0.003"
"20180822","동남권","송파구","24","14","0.033","0.015","0.5","0.002"
"20180822","동남권","강동구","34","17","0.028","0.022","0.3","0.003"
"20180821","도심권","중구","21","11","0.032","0.022","0.4","0.003"
"20180821","도심권","종로구","21","11","0.03","0.023","0.4","0.003"
"20180821","도심권","용산구","17","11","0.03","0.022","0.3","0.003"
"20180821","서북권","은평구","24","17","0.036","0.016","0.3","0.004"
"20180821","서북권","서대문구","21","11","0.028","0.015","0.5","0.003"
"20180821","서북권","마포구","22","13","0.03","0.016","0.3","0.003"
"20180821","동북권","광진구","24","14","0.03","0.015","0.4","0.007"
"20180821","동북권","성동구","22","13","0.024","0.015","0.3","0.005"
"20180821","동북권","중랑구","18","11","0.029","0.019","0.4","0.005"
"20180821","동북권","동대문구","16","12","0.034","0.021","0.4","0.005"
"20180821","동북권","성북구","25","13","0.025","0.018","0.4","0.003"
"20180821","동북권","도봉구","24","11","0.033","0.012","0.6","0.006"
"20180821","동북권","강북구","19","10","0.033","0.012","0.3","0.002"
"20180821","동북권","노원구","22","12","0.026","0.015","0.3","0.005"
"20180821","서남권","강서구","18","10","0.031","0.02","0.3","0.003"
"20180821","서남권","구로구","18","7","0.036","0.015","0.2","0.004"
"20180821","서남권","영등포구","33","15","0.035","0.013","0.5","0.005"
"20180821","서남권","동작구","22","10","0.016","0.012","0.3","0.003"
"20180821","서남권","관악구","23","10","0.034","0.017","0.2","0.003"
"20180821","서남권","금천구","22","12","0.03","0.019","0.3","0.003"
"20180821","서남권","양천구","19","9","0.027","0.019","0.3","0.002"
"20180821","동남권","강남구","18","10","0.026","0.019","0.3","0.005"
"20180821","동남권","서초구","20","9","0.034","0.016","0.2","0.003"
"20180821","동남권","송파구","24","14","0.036","0.014","0.6","0.003"
"20180821","동남권","강동구","27","13","0.032","0.02","0.3","0.003"
"20180820","도심권","중구","30","21","0.036","0.034","0.5","0.003"
"20180820","도심권","종로구","32","21","0.044","0.03","0.5","0.004"
"20180820","도심권","용산구","31","24","0.048","0.023","0.4","0.003"
"20180820","서북권","은평구","45","28","0.046","0.024","0.3","0.004"
"20180820","서북권","서대문구","36","23","0.044","0.018","0.6","0.003"
"20180820","서북권","마포구","41","24","0.048","0.016","0.4","0.004"
"20180820","동북권","광진구","35","20","0.042","0.019","0.5","0.007"
"20180820","동북권","성동구","37","22","0.036","0.021","0.3","0.005"
"20180820","동북권","중랑구","26","18","0.041","0.021","0.4","0.005"
"20180820","동북권","동대문구","29","22","0.051","0.026","0.4","0.005"
"20180820","동북권","성북구","38","20","0.034","0.026","0.4","0.003"
"20180820","동북권","도봉구","36","20","0.048","0.016","0.6","0.006"
"20180820","동북권","강북구","30","17","0.04","0.017","0.4","0.003"
